trip_id,time,speed,Number_of_trips
NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-0900_0,0.249722222,35.07630409891667,156.0
NORMAL_299_Bhosarigaon To Katraj_Down-0900_0,0.249722224,37.22384720357143,146.0
NORMAL_257_Kesnand Phata To Alandi via Markal_Up-0840_0,0.249999999,37.20511054666667,12.0
NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-0850_0,0.249999999,31.352066821818184,177.0
NORMAL_169_Ma Na Pa To Keshavnagar (Vai Koregaon Park)_Up-1340_0,0.25,27.90435741490909,68.0
NORMAL_230_Pune Station To Bharati Vidyapeeth_Down-1405_0,0.25,30.11474129573333,835.0
NORMAL_281_Bhakti Shakti To Warje Malwadi_Down-1345_0,0.25,21.12646047709091,473.0
NORMAL_165_Wadgaonsheri To Ma Na Pa_Down-0855_0,0.250000001,26.3847118179,211.0
NORMAL_60_Mandai Stand To Ghulenagar_Up-0900_0,0.250277776,19.654678517111112,23.0
NORMAL_357_Bhosari Terminal To Pune Station_Down-0900_0,0.250277776,39.73940107666667,148.0
NORMAL_94_Pune Station To Kothrud Depot_Down-1350_0,0.250277777,27.463742447785712,671.0
NORMAL_148A_Bhosari Terminal To Bhekarai Depot_Down-0900_0,0.250277777,37.56435806571428,74.0
NORMAL_148A_Bhosari Terminal To Bhekarai Depot_Down-0900_1,0.250277777,37.56435806571428,74.0
NORMAL_357_Pune Station To Bhosari Terminal_Up-0845_0,0.250277777,38.22538585461538,164.0
NORMAL_192_Hadapsar Gadital To Vadachiwadi_Up-0900_0,0.25027777700000003,24.964110412142855,16.0
NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-0835_0,0.250555554,27.28160473357143,26.0
NORMAL_51_Shivajinagar To Dhayari Maruti Mandi_Up-1425_0,0.250555556,30.8122712820625,404.0
NORMAL_144_Kothrud Stand To Pune Station_Up-0855_0,0.250555556,23.96736143125,159.0
NORMAL_154_Vishrantwadi To Sasoon Hospital_Down-0850_0,0.250555556,23.072222078666666,193.0
NORMAL_43_Bhakti Shakti To Katraj_Down-0855_0,0.250833333,29.68894611846154,88.0
NORMAL_9_Hadapsar Gadital To Uruli Railway Station_Up-0850_0,0.250833334,53.26828849647059,54.0
NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-0850_0,0.25111111,34.4425702275,184.0
NORMAL_276_Warje Malawadi To Chinchwad Gaon Up_Up-0825_0,0.251111112,33.79176077454545,139.0
NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-0820_0,0.251111112,29.54939697,99.0
NORMAL_293_Swargate To Kapurhoal_Up-0810_0,0.25138889,41.764869608461545,21.0
NORMAL_43_Bhakti Shakti To Katraj_Down-0825_0,0.251666666,46.75129640785714,44.0
NORMAL_118_Swargate To Venutai Chavan College_Up-1400_0,0.251666667,33.00498061555555,401.0
NORMAL_118_Swargate To Venutai Chavan College_Up-1425_0,0.251666667,33.00498061555555,401.0
NORMAL_158A(NEW)_Dadachi Padal To Ma Na Pa Dengle Pul_Down-0840_0,0.251944443,19.090631749444444,243.0
NORMAL_140_Pune Station To Upper Depot_Down-0900_0,0.251944445,30.682072347000002,157.0
NORMAL_122_Chinchwadgaon To Ma Na Pa_Down-0900_0,0.25222222299999997,34.42722630075,86.0
NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-0500_0,0.252500002,32.607184392499995,114.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1300_0,0.25277777700000004,27.092122196636364,488.0
NORMAL_7A_Uruli Kanchan To Hadapsar Gadital_Down-0855_0,0.252777778,57.183317986249996,64.0
NORMAL_275_Chinchwadgaon To Kothrud Stand_Down-0840_0,0.253055555,38.57445610285714,196.0
NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,0.25305555599999996,32.571264042,107.0
NORMAL_139_Bhakti Shakti To Shewalwadi_Down-1345_0,0.253333332,26.643926338,337.0
NORMAL_322_Ma Na Pa River Side To Akurdi Railway Station_Up-0900_0,0.253333333,40.28413092277778,223.0
NORMAL_50_Sinhagad To Shaniwarwada_Down-0900_0,0.253333333,40.186233910625,22.0
NORMAL_2_Shivajinagar To Katraj_Down-0900_0,0.253333334,27.055137701444444,141.0
NORMAL_139_Bhekrai nagar To Nigdi_Up-0805_0,0.25361111199999997,33.25058573818182,134.0
NORMAL_126_Pimplenilakh To Vishrantwadi_Down-0900_0,0.25361111199999997,36.577308786,49.0
NORMAL_279_Deccan Gymkhana To Khamboli_Up-1305_0,0.253888889,45.064488405,86.0
NORMAL_305_Vadgaon Mawal To Nigdi_Down-0850_0,0.253888889,42.0127232582353,27.0
NORMAL_209_Katraj To Saswad Bus Stand_Up-0840_0,0.254166666,40.6547952125,12.0
NORMAL_94_Pune Station To Kothrud Depot_Down-1425_0,0.254166667,24.185687754916668,783.0
NORMAL_358_Bhosari To Rajgurunagar_Up-0830_0,0.254166668,51.52295892181819,19.0
NORMAL_133_Ma Na Pa To Anand Park_Up-1330_0,0.254444445,28.002544387,224.0
NORMAL_12_Upper Depot To Bhakti Shakti_Up-0755_0,0.254444445,34.78015314307692,112.0
NORMAL_21_Swargate To Vasantdada Putala Sangvi_Up-0900_0,0.25472222099999997,32.735440244375,211.0
NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1440_0,0.254999997,38.650012520833336,195.0
NORMAL_354_Marketyard To Pimprigaon_Up-1430_0,0.255,24.611557639461537,435.0
NORMAL_188_Hadapsar Gadital To Katraj_Up-0900_0,0.255000001,37.66994914521428,93.0
NORMAL_343_Chakan Ambethan Chowk To Vadgaon Mawal_Down-0835_0,0.255277777,40.051145489285716,14.0
NORMAL_107_Pimplegurav To Gharkul Vasahat Warje_Up-0820_0,0.255277777,37.03565188733333,21.0
NORMAL_103M_Katraj To MIT College_Up-1435_0,0.255277777,32.25328177,653.0
NORMAL_64_Warje Malwadi To Hadapsar Gadital_Down-1230_0,0.255555553,27.740514751111114,523.0
NORMAL_121_Bhosari Terminal To Ma Na Pa_Down-0840_0,0.255833335,33.606161968,201.0
NORMAL_234_Ma Na Pa To Kharadi Gaon_Up-0840_0,0.256111109,34.95701065866667,96.0
NORMAL_358_Bhosari Terminal To Chakan Ambethan Chowk_Up-0845_0,0.256111111,43.387906188900004,55.0
NORMAL_358_Bhosari Terminal To Chakan Ambethan Chowk_Up-0845_1,0.256111111,43.387906188900004,55.0
NORMAL_188_Hadapsar Gadital To Katraj_Up-0845_0,0.256111112,29.522433197999998,14.0
NORMAL_348_Pune Station To Nigdi_Up-1315_0,0.256388888,34.006267005384615,437.0
NORMAL_208_Hinjawadi Maan Phase 3 To Hadapsar Gadital_Down-0850_0,0.256388889,38.63605807338461,56.0
NORMAL_102_Lohgaon To Kothrud Depot_Down-1310_0,0.256944444,25.704215601692308,643.0
NORMAL_43_Katraj To Bhakti Shakti_Up-0845_0,0.257222222,47.52133904866666,52.0
NORMAL_111_Ma Na Pa To Bhekrainagar_Down-1415_0,0.2575,23.200979920714285,186.0
NORMAL_139_Shewalwadi To Bhakti Shakti_Up-0820_0,0.257777776,36.60631225214286,231.0
NORMAL_187_Pune Station To Bhekrainagar_Down-0855_0,0.257777777,25.16909134533333,27.0
NORMAL_152_MNP To Dhanori / KamalPark Via Lohagaon_Up-0900_0,0.258055554,39.05111381217647,187.0
NORMAL_343_Vadgaon Mawal To Chakan Ambethan Chowk_Up-0900_0,0.258055557,40.09409830526315,30.0
NORMAL_207_Swargate To Saswad_Up-0830_0,0.258333334,38.952178376875,61.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1340_0,0.258333335,23.492472322461538,288.0
NORMAL_186A_Jspm College To Swargate_Up-1335_0,0.258333335,25.003374531777776,270.0
NORMAL_52A_Osade Phata To Swargate_Down-0755_0,0.258611111,28.396861891285713,35.0
NORMAL_159_Ma Na Pa To Talegaon Dhamdhere_UP-0830_0,0.258611111,48.63219876882353,100.0
NORMAL_163_Kharadi Gaon (Dhole Patil Collage) To Pune Station_Down-1355_0,0.258611111,24.66668526866667,444.0
NORMAL_VJR5_Mukai Chowk To Ma Na Pa_Down-0845_0,0.258611112,32.94582326454545,140.0
NORMAL_354_Pimprigaon To Marketyard_Down-1250_0,0.25888889,24.916034618399998,273.0
NORMAL_354_Pimprigaon To Marketyard_Down-1310_0,0.25888889,24.916034618399998,273.0
NORMAL_145_Pune Station To NDA Gol Market_Up-1230_0,0.259166667,27.409821026666666,27.0
NORMAL_HA_Hinjawadi Maan Phase 3 To Airport_Up-0900_0,0.259444444,33.68036132333334,3.0
NORMAL_358_Bhosari To Rajgurunagar_Up-1440_0,0.259444444,33.20320214130769,116.0
NORMAL_38_Na Ta Wadi To Dhankawadi_Down-1400_0,0.259722221,24.202733622727273,427.0
NORMAL_151_Pune Station To Alandi_Up-1325_0,0.259722221,42.00303229285714,458.0
NORMAL_38_Na Ta Wadi To Dhankawadi_Down-1415_0,0.259722221,24.202733622727273,427.0
NORMAL_113_Pimplegurav To Appa Balawant Chowk Via Mayurnagri Medi Point_Down-0850_0,0.259722222,32.120535062923075,46.0
NORMAL_43_Katraj To Bhakti Shakti_Up-0835_0,0.26,46.35709383142857,53.0
NORMAL_133_Sainathnagar Coloumbia Hospital To Ma Na Pa Dengle Pul 2_Down-0850_0,0.260277778,29.126672143636366,234.0
NORMAL_109_Ma Na Pa To Ma Na Pa_Round-1420_0,0.260277779,42.90361415809524,583.0
NORMAL_117_Swargate To Dhayari Maruti Mandir_Up-1345_0,0.26027778,25.078367424666666,299.0
NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1440_0,0.260555556,37.88279232033334,475.0
NORMAL_120_Ma Na Pa To Indoorance System Chakan Mhalunge_Up-0840_0,0.260833335,38.20593665644444,69.0
NORMAL_148A_Bhekarai Depot To Bhosari Terminal_Up-1435_1,0.261388888,30.008666,24.0
NORMAL_209_Katraj To Saswad Bus Stand_Up-0900_0,0.261388888,31.446987265384617,13.0
NORMAL_148A_Bhekarai Depot To Bhosari Terminal_Up-1435_0,0.261388888,30.008666,24.0
NORMAL_14_Dhayari Maruti Mandir To Kesnand Phata_Up-1435_0,0.261944442,33.69797418929412,333.0
NORMAL_207_Saswad To Hadapsar_Down-0850_0,0.26222222,46.1680637675,31.0
NORMAL_215_Swargate To Chintamani Dyanpith_Up-1430_0,0.262499999,30.6274891905,347.0
NORMAL_VJR3_Hadapsar Gadital To Kothrud Depot_Down-1330_0,0.262499999,23.51622714036364,544.0
NORMAL_43_Katraj To Bhakti Shakti_Up-0800_0,0.263055554,31.99234280083333,54.0
NORMAL_189_Hadapsar Gadital To Devachi Uruli (Dhangar Vasti)_Up-1415_0,0.263611109,35.91834098466666,221.0
NORMAL_189_Hadapsar Gadital To Devachi Uruli (Dhangar Vasti)_Up-1400_0,0.263611109,35.91834098466666,221.0
NORMAL_21_Swargate To Vasantdada Putala Sangvi_Up-1340_0,0.263888887,40.068870971,378.0
NORMAL_114_Ma Na Pa To Mhalungegaon_Up-1340_0,0.263888888,34.0855883181,70.0
NORMAL_234_Ma Na Pa To Kharadi Gaon_Up-0900_0,0.263888888,22.385676562500002,149.0
NORMAL_275_Kothrud Stand To Chinchwadgaon_Up-0815_0,0.263888888,29.58143143285714,7.0
NORMAL_121_Ma Na Pa To Bhosari Terminal_Up-0850_0,0.263888889,36.43972236923077,180.0
NORMAL_143A_Galinde Path To Pune Station (Vai Nal Stop)_Up-1330_0,0.264166666,21.99423370709091,198.0
NORMAL_332_Ma Na Pa To Pimple Sudagar_Up-0840_0,0.264166666,28.68758038281818,42.0
NORMAL_42_Bhakti Shakti To Katraj_Down-1300_0,0.264166667,21.82566154509091,444.0
NORMAL_120_Bhosari To Mhalunge MIDC_Up-0850_0,0.264166667,44.89788946941667,67.0
NORMAL_256_Balewadi Depot To Ma Na Pa_Down-0900_1,0.26416667,31.426626404,56.0
NORMAL_VJR4_Vishrantwadi To Kothrud Depot_Down-0900_0,0.26444444300000003,32.196769669000005,54.0
NORMAL_29_Swargate To Alandi_Up-0855_0,0.264444444,26.4855223534,95.0
NORMAL_43_Katraj To Hinjawadi Phase 3_Up-0840_0,0.264444447,40.456032038461544,44.0
NORMAL_43_Katraj To Hinjawadi Phase 3_Up-0900_0,0.265,39.432084965375,36.0
NORMAL_293_Kapurhoal To Swargate_Down-0820_0,0.265,34.043865204,19.0
NORMAL_144_Pune Station To Kothrud Stand_Down-1420_0,0.265277776,20.2745493805,661.0
NORMAL_120_Ma Na Pa To Indoorance System Chakan Mhalunge_Up-0805_0,0.26527777799999996,35.695094604615385,56.0
NORMAL_42_Katraj To Bhakti Shakti_Up-1425_0,0.265277778,22.446410179583335,492.0
NORMAL_33_Taljai Pathar To Na Ta Wadi_Up-1355_0,0.265277779,20.759397492727274,370.0
NORMAL_317_Pune Station To Sambhajinagar_Up-0845_0,0.265555555,34.35134354071429,226.0
NORMAL_154_Pune Station To Vishrantwadi_Up-0900_0,0.26555555599999997,31.400857418909087,110.0
NORMAL_256_Ma Na Pa To Balewadi Depot_Up-1350_0,0.266388889,37.305250982666664,192.0
NORMAL_201_Bhekrainagar To Alandi_Up-0835_0,0.266666666,16.272680314333332,90.0
NORMAL_197_Kothrud Depot To Hadapsar Gadital_Down-1435_0,0.267222221,31.963755616666667,711.0
NORMAL_71_Sukhsagarnagar To Kothrud Depot_Down-1335_0,0.267222222,25.908258354117645,743.0
NORMAL_296_Jambhulwadi To Shivajinagar_Up-1330_0,0.267222222,21.902292723846152,648.0
NORMAL_121_Ma Na Pa To Bhosari Terminal_Up-0900_0,0.267222225,33.850685283124996,275.0
NORMAL_165_Ma Na Pa To Wadgaonsheri_Up-0900_0,0.267500001,26.231063446363635,199.0
NORMAL_283_Pune Station To Kumbare Park_Down-1350_0,0.267777776,25.195518405428572,527.0
NORMAL_205_Vasantdada Putala Sangvi To Hadapsar Gadital_Down-0840_0,0.26805555600000003,19.32250471777778,86.0
NORMAL_118_Venutai Chavan College To Swargate_Down-1345_1,0.268611111,20.338135328666667,296.0
NORMAL_118_Venutai Chavan College To Swargate_Down-1345_0,0.268611111,20.338135328666667,296.0
NORMAL_103_Kothrud Depot To Katraj_Down-1425_0,0.268611112,32.72231848944445,689.0
NORMAL_306_Bhakti Shakti To Hinjawadi Maan Phase 3_Up-1340_0,0.268611112,38.61808822928571,330.0
NORMAL_207_Saswad To Swargate_Down-0845_0,0.26888889,41.94489802,39.0
NORMAL_85_Mohakarwadi To Ma Na Pa_Down-1315_0,0.269722223,20.219659934454544,466.0
NORMAL_322_Ma Na Pa River Side To Akurdi Railway Station_Up-1425_0,0.269999999,34.70606975117647,612.0
NORMAL_322_Ma Na Pa River Side To Akurdi Railway Station_Up-1410_0,0.269999999,34.70606975117647,612.0
NORMAL_257_Alandi To Kesnand Phata via Markal_Down-0840_0,0.270000001,48.33454642214286,14.0
NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1245_0,0.270277777,35.35135204307692,352.0
NORMAL_167_Hadapsar Gadital To Kesnand Phata_Up-1350_0,0.271111111,35.96133514375,197.0
NORMAL_140_Upper Depot To Pune Station_Up-1350_0,0.271111111,30.558431050625,210.0
NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1440_0,0.271388889,29.446737340714286,571.0
NORMAL_158_Ma Na Pa To Lohgaon_Up-0900_0,0.272777778,27.6985035005,153.0
NORMAL_301A_Hadapsar Gadital To Katraj_Down-1400_0,0.273055554,40.129559166315794,785.0
NORMAL_301A_Hadapsar Gadital To Katraj_Down-1420_0,0.273055554,40.129559166315794,785.0
NORMAL_110_Ma Na Pa To Ma Na Pa_Round-1430_0,0.273055555,25.138699091133333,709.0
NORMAL_52_Khanapur To Swargate_Down-0900_0,0.273611113,28.801014489166665,18.0
NORMAL_47_Sanaswadi Nandoshi To Shaniwarwada_Down-0900_0,0.273888888,30.720117087777776,16.0
NORMAL_VJR1_Dhayari Maruti Mandir To Hadapsar Gadital_Down-1255_0,0.27388889,29.76535393666667,523.0
NORMAL_174A_Pune Station To NDA Gol Market_Up-1430_0,0.273888892,35.825516965346154,427.0
NORMAL_376_Katraj To Bhakti Shakti_Up-1245_0,0.274166665,29.468694993999996,303.0
NORMAL_293_Kapurhoal To Swargate_Down-0900_0,0.274444443,50.401505752125,12.0
NORMAL_133_Ma Na Pa To Anand Park_Up-0900_0,0.274722222,27.413519229000002,160.0
NORMAL_43_Bhakti Shakti To Katraj_Down-0815_0,0.274722222,40.52985522583333,37.0
NORMAL_22_Shivajinagar To Khandoba Mandir_Down-0900_0,0.274722223,19.07650658575,31.0
NORMAL_120_Ma Na Pa To Indoorance System Chakan Mhalunge_Up-0745_0,0.275,35.10018723555556,28.0
NORMAL_292_Kondhanpur To Swargate_Down-0850_0,0.275000003,39.963048973333336,24.0
NORMAL_158_Ma Na Pa To Lohgaon_Up-1340_0,0.275833333,31.068785548599998,209.0
NORMAL_305_Nigdi To Vadgaon Mawal_Up-0900_0,0.27611111099999996,52.27015564321429,36.0
NORMAL_78_Marketyard To NDA 10 No Gate Bus Stand_Up-1400_0,0.276666667,34.854742129571434,589.0
NORMAL_333_Pune Station To  Hinjawadi Maan Phase 3_Up-1440_0,0.27694444300000004,18.6815629324,56.0
NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1250_0,0.276944446,25.81970536111111,248.0
NORMAL_132_Ma Na Pa To Shubham Society Nagar Road_UP-1350_0,0.277499999,23.918611116666668,354.0
NORMAL_282_Warje Malwadi To Bhosari Terminal_Up-1225_0,0.2775,34.36670042923077,454.0
NORMAL_148A_Bhosari Terminal To Bhekarai Depot_Down-1245_0,0.277777778,38.20315963428572,675.0
NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1345_0,0.278055557,40.008726214375,633.0
NORMAL_13_Upper Depot To Shivajinagar_Up-1355_0,0.278333333,31.462642654947366,723.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1415_0,0.27888889,23.351299526666665,489.0
NORMAL_52_Swargate To Khanapur_Up-0900_0,0.279444443,33.025947201545456,69.0
NORMAL_133_Ma Na Pa Dengle Pul 2 To Sainathnagar Coloumbia Hospital_Up-1340_0,0.279444445,36.36424422411765,270.0
NORMAL_188_Hadapsar Gadital To Katraj_Up-1335_0,0.27972222,32.030399730666666,62.0
NORMAL_87_Sutarwadi Pashan To Deccan Gymkhana (Vai Bhagvatinagar)_Down-0900_0,0.279722223,39.656213003333335,28.0
NORMAL_192_Hadapsar Gadital To Undrigaon_Up-1355_0,0.279722223,22.418627841333333,16.0
NORMAL_43_Katraj To Bhakti Shakti_Up-0855_0,0.279722223,45.92053948307692,47.0
NORMAL_VJR4_Kothrud Depot To Vishrantwadi_Up-1435_0,0.280277779,36.68129774022222,703.0
NORMAL_230_Bharati Vidyapeeth To Pune Station_Up-1430_0,0.280555555,29.494136285625,693.0
NORMAL_71_Sukhsagarnagar To Kothrud Depot_Down-1320_0,0.280555556,22.060804936866667,718.0
NORMAL_103_Katraj To Kothrud Depot_Up-1325_0,0.28083333,28.126823174214284,643.0
NORMAL_357_Bhosari Terminal To Pune Station_Down-0830_0,0.280833333,29.7182779912,17.0
NORMAL_133_Ma Na Pa Dengle Pul 2 To Sainathnagar Coloumbia Hospital_Up-1440_0,0.28111111099999997,18.035298227,155.0
NORMAL_166_Pune Station To Viman Nagar_UP-1355_0,0.281111112,29.212119688461538,277.0
NORMAL_291_Hadapsar To Upper depot_Down-1400_0,0.28138889,27.58981678990909,288.0
NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1240_0,0.281944445,35.033556901333334,319.0
NORMAL_11_Katraj To Pimple gurav_Up-1430_0,0.28250000000000003,22.163040246222224,473.0
NORMAL_57A_Suncity To Pune Station_Down-1405_0,0.282777779,22.922717502199998,422.0
NORMAL_354_Marketyard To Pimpri Road_Down-1330_0,0.28333333,39.69179208333333,810.0
NORMAL_132_Ma Na Pa To Shubham Society Nagar Road_UP-1440_0,0.28388888900000003,14.3945947588,155.0
NORMAL_43_Katraj To Bhakti Shakti_Up-0825_0,0.284166666,38.62749898333333,34.0
NORMAL_19_Shivajinagar To Kondhwa Hospital_Down-1335_0,0.284166666,25.807418326153844,109.0
NORMAL_301_Shewalwadi To Katraj_Down-1330_0,0.284444444,26.10808171416667,499.0
NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-1435_0,0.284722223,35.45634146315789,426.0
NORMAL_148_Bhekhrainagar To Pimplegurav_Up-1415_0,0.284722224,29.44649376655555,276.0
NORMAL_87D_Deccan Gymkhana To Sutarwadi Pashan (Vai Sai Chowk)_Up-1415_0,0.285000003,39.191896553333336,328.0
NORMAL_187_Pune Station To Bhekrainagar_Down-1315_0,0.285277779,38.59545221928572,432.0
NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1410_0,0.28611111300000003,26.691248621846153,590.0
NORMAL_94_Pune Station To Kothrud Depot_Down-1405_0,0.287222222,26.5570883399375,936.0
NORMAL_311_Pune Station To Pimprigaon_Up-1440_0,0.287777778,16.60063595,362.0
NORMAL_VJR1_Dhayari Maruti Mandir To Hadapsar Gadital_Down-1425_0,0.287777778,31.46019354205,481.0
NORMAL_301A_Katraj To Hadapsar Gadital_Up-1355_0,0.28888889,39.607381077,969.0
NORMAL_94_Kothrud Depot To Pune Station_Up-1345_0,0.289166667,25.803976783071427,551.0
NORMAL_151_Pune Station To Alandi_Up-0900_0,0.289166667,30.488804991000002,119.0
NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1215_0,0.289444445,25.704666658416667,406.0
NORMAL_276_Chinchwad Gaon to Warje Malawadi_Down-1330_0,0.289444445,26.278073886583332,361.0
NORMAL_155_Pune Station To Lohgaon (Via Dhanori)_Up-1440_0,0.289722221,13.752337939333335,193.0
NORMAL_203P_Pune Station To Shewalwadi_Down-1350_0,0.289722224,31.041712414285712,565.0
NORMAL_207_Hadapsar To Saswad_Up-1340_0,0.290555556,49.49453096076923,47.0
NORMAL_233_Marketyard To ST Stand Paud_Up-1300_0,0.290833334,44.066776882,61.0
NORMAL_281_Bhakti Shakti To Warje Malwadi_Down-1255_0,0.29111111,25.393860975,367.0
NORMAL_213_Katraj To Vimananagar_UP-1430_0,0.29138889,24.62207038957143,673.0
NORMAL_24_Katraj To Maharashtra Housing Board Samtanagar_Up-1330_0,0.291666667,24.310529886399998,218.0
NORMAL_183_Hadapsar Gadital To Theur_Up-0900_0,0.292499999,39.925443699166664,64.0
NORMAL_208_Hinjawadi Maan Phase 3 To Hadapsar Gadital_Down-1245_0,0.293611109,28.126677546666667,594.0
NORMAL_53_Mandai Stand To DSK Vishwa_Up-1350_0,0.293888889,29.347998761052633,390.0
NORMAL_333_Pune Station To  Hinjawadi Maan Phase 3_Up-0855_0,0.293888889,21.158557820166667,56.0
NORMAL_17_Shaniwarwada To Narhegaon_Up-1335_0,0.294444443,31.048410244347828,399.0
NORMAL_24_Katraj To Lohagaon_Up-1320_0,0.295277778,31.952551716571428,167.0
NORMAL_19_Kondhwa Hospital To Shivajinagar_Up-1435_0,0.295277779,32.27336841786667,116.0
NORMAL_188_Hadapsar Gadital To Katraj_Up-1435_0,0.295833331,38.34144893529412,265.0
NORMAL_174_NDA 10 No Gate Bus Stand To Pune Station_Down-1315_0,0.295833332,15.113024138416664,513.0
NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-0900_1,0.295833334,23.5686299606,43.0
NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-0900_0,0.295833334,23.5686299606,43.0
NORMAL_19_Kondhwa Hospital To Shivajinagar_Up-1320_0,0.296111111,22.0179186355,488.0
NORMAL_117A_DSK Vishwa To Swargate_Down-1400_0,0.296388888,33.540705515263156,499.0
NORMAL_172_Hadapsar Gadital To Vadgaon Sheri_Up-0900_0,0.296666668,39.06267348742857,47.0
NORMAL_165_Ma Na Pa To Wadgaonsheri_Up-1340_0,0.296944444,27.068560721666667,263.0
NORMAL_10_Swargate To Keshavnagar_Up-1435_0,0.29916666599999997,25.49893557918182,378.0
NORMAL_306_Bhakti Shakti To Hinjawadi Maan Phase 3_Up-1400_0,0.299444445,38.00937387333333,351.0
NORMAL_306_Bhakti Shakti To Hinjawadi Maan Phase 3_Up-1410_0,0.299444445,38.00937387333333,351.0
NORMAL_36_Ma Na Pa To Chinchwadgaon_Up-1435_0,0.300555556,31.305919125357143,729.0
NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1320_0,0.30083333300000004,19.6638735013,547.0
NORMAL_357_Pune Station To Bhosari Terminal_Up-1440_0,0.301111111,9.3246881155,23.0
NORMAL_358_Bhosari To Rajgurunagar_Up-1345_0,0.301666667,36.02140117677778,62.0
NORMAL_170_Pune Station To Kondhwa Bk_Up-1345_0,0.301666668,25.991736869733334,146.0
NORMAL_126C_Pimplenilakh To Khadki Bazar_Up-1435_0,0.301944442,38.21761609744445,217.0
NORMAL_30_Marketyard To Ghotawade Phata_Up-1315_0,0.301944447,36.0552647123077,35.0
NORMAL_149_Bhakti Shakti To Shewalwadi_Down-1245_0,0.302499999,29.194361123846154,358.0
NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1325_0,0.3025,30.24587715552941,243.0
NORMAL_102_Kothrud Depot To Lohgaon_Up-1430_0,0.303333334,34.388188615789474,637.0
NORMAL_276_Chinchwad Gaon to Warje Malawadi_Down-1300_0,0.30388888999999997,27.074030043076924,383.0
NORMAL_276_Chinchwad Gaon to Warje Malawadi_Down-1315_0,0.30388888999999997,27.074030043076924,383.0
NORMAL_139_Bhakti Shakti To Shewalwadi_Down-1300_0,0.304444447,31.694352990214288,586.0
NORMAL_VJR4_Kothrud Depot To Vishrantwadi_Up-1345_0,0.304999998,26.665738933571426,430.0
NORMAL_111_Bhekrainagar To Ma Na Pa_Up-1240_0,0.305,11.719589678,175.0
NORMAL_277_Khadki Bazar To NDA 10 No Gate Bus Stand_Down-1320_0,0.305555556,25.39167424733333,338.0
NORMAL_159_Ma Na Pa To Talegaon Dhamdhere_UP-1440_0,0.305833334,21.480050360666667,291.0
NORMAL_VJR3_Kothrud Depot To Hadapsar Gadital_Up-1320_0,0.30611111199999996,14.8684331268,89.0
NORMAL_149_Bhakti Shakti To Shewalwadi_Down-1300_0,0.30666666600000003,24.983497489090908,321.0
NORMAL_27_Bharati Vidyapeeth To Shivajinagar_Up-1410_0,0.3075,31.588068756000002,579.0
NORMAL_148_Pimplegurav To Bhekhrainagar_Down-1340_0,0.309166667,27.302482460833332,541.0
NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1435_0,0.309722222,31.22268196,735.0
NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,0.309999999,34.41358522058823,451.0
NORMAL_64_Hadapsar Gadital To Warje Malwadi_Up-1335_0,0.31,21.450486819285715,536.0
NORMAL_VJR5_Ma Na Pa To Mukai Chowk_Up-1435_0,0.31,32.71834210569231,692.0
NORMAL_339_Katraj To Santnagar MIDC Police Station_Up-1430_0,0.310277777,22.163520102083336,582.0
NORMAL_81_Pune Station To Kumbare Park_Down-1410_0,0.311111111,23.948492498166665,927.0
NORMAL_71_Sukhsagarnagar To Kothrud Depot_Down-1420_0,0.311388889,30.68985233275,776.0
NORMAL_2_Naregaon To Shivaji Nagar_Up-1415_0,0.311666667,23.168586776500003,550.0
NORMAL_322_Warjemalwadi To Akurdi Rly Station_Down-1350_0,0.312777778,36.527704291,558.0
NORMAL_121_Ma Na Pa To Bhosari Terminal_Up-1435_0,0.313055554,31.976271086470586,735.0
NORMAL_183_Hadapsar Gadital To Kolawadi Via Theur_Up-1345_0,0.313611111,45.625268638095235,108.0
